/local_datasets/something-something/clip_768_ssv2/9406.npy 100
/local_datasets/something-something/clip_768_ssv2/124733.npy 160
/local_datasets/something-something/clip_768_ssv2/20504.npy 48
/local_datasets/something-something/clip_768_ssv2/129475.npy 115
/local_datasets/something-something/clip_768_ssv2/99566.npy 93
/local_datasets/something-something/clip_768_ssv2/30015.npy 6
/local_datasets/something-something/clip_768_ssv2/167442.npy 114
/local_datasets/something-something/clip_768_ssv2/199732.npy 16
/local_datasets/something-something/clip_768_ssv2/58164.npy 31
/local_datasets/something-something/clip_768_ssv2/69018.npy 53
/local_datasets/something-something/clip_768_ssv2/80991.npy 67
/local_datasets/something-something/clip_768_ssv2/182019.npy 167
/local_datasets/something-something/clip_768_ssv2/194475.npy 151
/local_datasets/something-something/clip_768_ssv2/201515.npy 11
/local_datasets/something-something/clip_768_ssv2/80282.npy 65
/local_datasets/something-something/clip_768_ssv2/116915.npy 29
/local_datasets/something-something/clip_768_ssv2/203589.npy 56
/local_datasets/something-something/clip_768_ssv2/73211.npy 61
/local_datasets/something-something/clip_768_ssv2/172991.npy 141
/local_datasets/something-something/clip_768_ssv2/37690.npy 11
/local_datasets/something-something/clip_768_ssv2/76359.npy 47
/local_datasets/something-something/clip_768_ssv2/26810.npy 154
/local_datasets/something-something/clip_768_ssv2/112025.npy 44
/local_datasets/something-something/clip_768_ssv2/187670.npy 48
/local_datasets/something-something/clip_768_ssv2/158433.npy 31
/local_datasets/something-something/clip_768_ssv2/77310.npy 151
/local_datasets/something-something/clip_768_ssv2/74772.npy 114
/local_datasets/something-something/clip_768_ssv2/180753.npy 143
/local_datasets/something-something/clip_768_ssv2/21778.npy 100
/local_datasets/something-something/clip_768_ssv2/59717.npy 45
/local_datasets/something-something/clip_768_ssv2/126183.npy 151
/local_datasets/something-something/clip_768_ssv2/48013.npy 167
/local_datasets/something-something/clip_768_ssv2/179992.npy 6
/local_datasets/something-something/clip_768_ssv2/156851.npy 83
/local_datasets/something-something/clip_768_ssv2/13828.npy 12
/local_datasets/something-something/clip_768_ssv2/63551.npy 16
/local_datasets/something-something/clip_768_ssv2/62092.npy 164
/local_datasets/something-something/clip_768_ssv2/172814.npy 41
/local_datasets/something-something/clip_768_ssv2/134871.npy 139
/local_datasets/something-something/clip_768_ssv2/75838.npy 101
/local_datasets/something-something/clip_768_ssv2/96735.npy 49
/local_datasets/something-something/clip_768_ssv2/211038.npy 155
/local_datasets/something-something/clip_768_ssv2/200712.npy 28
/local_datasets/something-something/clip_768_ssv2/52084.npy 106
/local_datasets/something-something/clip_768_ssv2/2231.npy 22
/local_datasets/something-something/clip_768_ssv2/218955.npy 155
/local_datasets/something-something/clip_768_ssv2/131350.npy 3
/local_datasets/something-something/clip_768_ssv2/91646.npy 93
/local_datasets/something-something/clip_768_ssv2/154215.npy 166
/local_datasets/something-something/clip_768_ssv2/55281.npy 104
/local_datasets/something-something/clip_768_ssv2/89208.npy 83
/local_datasets/something-something/clip_768_ssv2/160204.npy 89
/local_datasets/something-something/clip_768_ssv2/42265.npy 17
/local_datasets/something-something/clip_768_ssv2/45744.npy 93
/local_datasets/something-something/clip_768_ssv2/78147.npy 118
/local_datasets/something-something/clip_768_ssv2/115019.npy 68
/local_datasets/something-something/clip_768_ssv2/151862.npy 6
/local_datasets/something-something/clip_768_ssv2/20891.npy 29
/local_datasets/something-something/clip_768_ssv2/105207.npy 94
/local_datasets/something-something/clip_768_ssv2/172971.npy 98
/local_datasets/something-something/clip_768_ssv2/145316.npy 37
/local_datasets/something-something/clip_768_ssv2/102528.npy 65
/local_datasets/something-something/clip_768_ssv2/166843.npy 45
/local_datasets/something-something/clip_768_ssv2/19535.npy 17
/local_datasets/something-something/clip_768_ssv2/104796.npy 109
/local_datasets/something-something/clip_768_ssv2/97728.npy 140
/local_datasets/something-something/clip_768_ssv2/195833.npy 148
/local_datasets/something-something/clip_768_ssv2/196315.npy 110
/local_datasets/something-something/clip_768_ssv2/205601.npy 93
/local_datasets/something-something/clip_768_ssv2/131818.npy 6
/local_datasets/something-something/clip_768_ssv2/188213.npy 106
/local_datasets/something-something/clip_768_ssv2/189153.npy 27
/local_datasets/something-something/clip_768_ssv2/94948.npy 56
/local_datasets/something-something/clip_768_ssv2/11532.npy 40
/local_datasets/something-something/clip_768_ssv2/75684.npy 75
/local_datasets/something-something/clip_768_ssv2/163550.npy 11
/local_datasets/something-something/clip_768_ssv2/19609.npy 18
/local_datasets/something-something/clip_768_ssv2/50129.npy 93
/local_datasets/something-something/clip_768_ssv2/93074.npy 36
/local_datasets/something-something/clip_768_ssv2/212629.npy 28
/local_datasets/something-something/clip_768_ssv2/173540.npy 14
/local_datasets/something-something/clip_768_ssv2/193504.npy 81
/local_datasets/something-something/clip_768_ssv2/85993.npy 144
/local_datasets/something-something/clip_768_ssv2/107122.npy 65
/local_datasets/something-something/clip_768_ssv2/124952.npy 15
/local_datasets/something-something/clip_768_ssv2/46582.npy 94
/local_datasets/something-something/clip_768_ssv2/154200.npy 71
/local_datasets/something-something/clip_768_ssv2/97007.npy 14
/local_datasets/something-something/clip_768_ssv2/58189.npy 33
/local_datasets/something-something/clip_768_ssv2/122111.npy 53
/local_datasets/something-something/clip_768_ssv2/16053.npy 140
/local_datasets/something-something/clip_768_ssv2/54474.npy 135
/local_datasets/something-something/clip_768_ssv2/152542.npy 93
/local_datasets/something-something/clip_768_ssv2/70837.npy 6
/local_datasets/something-something/clip_768_ssv2/175453.npy 29
/local_datasets/something-something/clip_768_ssv2/153128.npy 142
/local_datasets/something-something/clip_768_ssv2/134730.npy 107
/local_datasets/something-something/clip_768_ssv2/46979.npy 169
/local_datasets/something-something/clip_768_ssv2/154871.npy 135
/local_datasets/something-something/clip_768_ssv2/134386.npy 109
/local_datasets/something-something/clip_768_ssv2/115385.npy 68
/local_datasets/something-something/clip_768_ssv2/75172.npy 105
/local_datasets/something-something/clip_768_ssv2/148814.npy 144
/local_datasets/something-something/clip_768_ssv2/101583.npy 28
/local_datasets/something-something/clip_768_ssv2/154159.npy 144
/local_datasets/something-something/clip_768_ssv2/71335.npy 103
/local_datasets/something-something/clip_768_ssv2/63235.npy 142
/local_datasets/something-something/clip_768_ssv2/16271.npy 75
/local_datasets/something-something/clip_768_ssv2/125202.npy 139
/local_datasets/something-something/clip_768_ssv2/79975.npy 49
/local_datasets/something-something/clip_768_ssv2/180557.npy 82
/local_datasets/something-something/clip_768_ssv2/91372.npy 59
/local_datasets/something-something/clip_768_ssv2/36528.npy 154
/local_datasets/something-something/clip_768_ssv2/181739.npy 152
/local_datasets/something-something/clip_768_ssv2/201636.npy 21
/local_datasets/something-something/clip_768_ssv2/132363.npy 34
/local_datasets/something-something/clip_768_ssv2/155518.npy 13
/local_datasets/something-something/clip_768_ssv2/131515.npy 107
/local_datasets/something-something/clip_768_ssv2/201292.npy 106
/local_datasets/something-something/clip_768_ssv2/187568.npy 86
/local_datasets/something-something/clip_768_ssv2/192943.npy 42
/local_datasets/something-something/clip_768_ssv2/125223.npy 31
/local_datasets/something-something/clip_768_ssv2/94740.npy 105
/local_datasets/something-something/clip_768_ssv2/104127.npy 99
/local_datasets/something-something/clip_768_ssv2/196660.npy 106
/local_datasets/something-something/clip_768_ssv2/158484.npy 36
/local_datasets/something-something/clip_768_ssv2/135984.npy 107
/local_datasets/something-something/clip_768_ssv2/179294.npy 153
/local_datasets/something-something/clip_768_ssv2/101617.npy 66
/local_datasets/something-something/clip_768_ssv2/74364.npy 28
/local_datasets/something-something/clip_768_ssv2/111884.npy 151
/local_datasets/something-something/clip_768_ssv2/149159.npy 129
/local_datasets/something-something/clip_768_ssv2/198173.npy 100
/local_datasets/something-something/clip_768_ssv2/144854.npy 135
/local_datasets/something-something/clip_768_ssv2/196395.npy 61
/local_datasets/something-something/clip_768_ssv2/79637.npy 27
/local_datasets/something-something/clip_768_ssv2/165458.npy 6
/local_datasets/something-something/clip_768_ssv2/32829.npy 99
/local_datasets/something-something/clip_768_ssv2/98196.npy 84
/local_datasets/something-something/clip_768_ssv2/80589.npy 66
/local_datasets/something-something/clip_768_ssv2/82776.npy 36
/local_datasets/something-something/clip_768_ssv2/218980.npy 84
/local_datasets/something-something/clip_768_ssv2/29592.npy 19
/local_datasets/something-something/clip_768_ssv2/122704.npy 152
/local_datasets/something-something/clip_768_ssv2/121874.npy 101
/local_datasets/something-something/clip_768_ssv2/164213.npy 17
/local_datasets/something-something/clip_768_ssv2/70925.npy 94
/local_datasets/something-something/clip_768_ssv2/115492.npy 18
/local_datasets/something-something/clip_768_ssv2/111140.npy 1
/local_datasets/something-something/clip_768_ssv2/137324.npy 109
/local_datasets/something-something/clip_768_ssv2/10641.npy 32
/local_datasets/something-something/clip_768_ssv2/141256.npy 6
/local_datasets/something-something/clip_768_ssv2/75200.npy 170
/local_datasets/something-something/clip_768_ssv2/6269.npy 106
/local_datasets/something-something/clip_768_ssv2/11992.npy 73
/local_datasets/something-something/clip_768_ssv2/66970.npy 164
/local_datasets/something-something/clip_768_ssv2/187557.npy 154
/local_datasets/something-something/clip_768_ssv2/58563.npy 146
/local_datasets/something-something/clip_768_ssv2/198868.npy 40
/local_datasets/something-something/clip_768_ssv2/117301.npy 146
/local_datasets/something-something/clip_768_ssv2/156819.npy 145
/local_datasets/something-something/clip_768_ssv2/71480.npy 30
/local_datasets/something-something/clip_768_ssv2/186654.npy 107
/local_datasets/something-something/clip_768_ssv2/46922.npy 129
/local_datasets/something-something/clip_768_ssv2/16334.npy 94
/local_datasets/something-something/clip_768_ssv2/55766.npy 41
/local_datasets/something-something/clip_768_ssv2/89074.npy 72
/local_datasets/something-something/clip_768_ssv2/88246.npy 147
/local_datasets/something-something/clip_768_ssv2/209026.npy 73
/local_datasets/something-something/clip_768_ssv2/125799.npy 83
/local_datasets/something-something/clip_768_ssv2/107785.npy 85
/local_datasets/something-something/clip_768_ssv2/188062.npy 86
/local_datasets/something-something/clip_768_ssv2/114652.npy 171
/local_datasets/something-something/clip_768_ssv2/157231.npy 56
/local_datasets/something-something/clip_768_ssv2/88971.npy 159
/local_datasets/something-something/clip_768_ssv2/157392.npy 128
/local_datasets/something-something/clip_768_ssv2/12172.npy 15
/local_datasets/something-something/clip_768_ssv2/173647.npy 86
/local_datasets/something-something/clip_768_ssv2/125437.npy 31
/local_datasets/something-something/clip_768_ssv2/88667.npy 40
/local_datasets/something-something/clip_768_ssv2/51368.npy 165
/local_datasets/something-something/clip_768_ssv2/160111.npy 82
/local_datasets/something-something/clip_768_ssv2/217385.npy 87
/local_datasets/something-something/clip_768_ssv2/38212.npy 162
/local_datasets/something-something/clip_768_ssv2/219242.npy 93
/local_datasets/something-something/clip_768_ssv2/126381.npy 7
/local_datasets/something-something/clip_768_ssv2/213714.npy 69
/local_datasets/something-something/clip_768_ssv2/125890.npy 45
/local_datasets/something-something/clip_768_ssv2/190142.npy 14
/local_datasets/something-something/clip_768_ssv2/122094.npy 58
/local_datasets/something-something/clip_768_ssv2/135571.npy 17
/local_datasets/something-something/clip_768_ssv2/18914.npy 77
/local_datasets/something-something/clip_768_ssv2/106346.npy 25
/local_datasets/something-something/clip_768_ssv2/21722.npy 100
/local_datasets/something-something/clip_768_ssv2/18265.npy 6
/local_datasets/something-something/clip_768_ssv2/50741.npy 109
/local_datasets/something-something/clip_768_ssv2/107930.npy 54
/local_datasets/something-something/clip_768_ssv2/65412.npy 16
/local_datasets/something-something/clip_768_ssv2/9067.npy 173
/local_datasets/something-something/clip_768_ssv2/60547.npy 12
/local_datasets/something-something/clip_768_ssv2/5864.npy 19
/local_datasets/something-something/clip_768_ssv2/52349.npy 171
/local_datasets/something-something/clip_768_ssv2/7058.npy 102
/local_datasets/something-something/clip_768_ssv2/113041.npy 6
/local_datasets/something-something/clip_768_ssv2/12561.npy 137
/local_datasets/something-something/clip_768_ssv2/214408.npy 79
/local_datasets/something-something/clip_768_ssv2/205139.npy 172
/local_datasets/something-something/clip_768_ssv2/118222.npy 68
/local_datasets/something-something/clip_768_ssv2/69797.npy 150
/local_datasets/something-something/clip_768_ssv2/198474.npy 164
/local_datasets/something-something/clip_768_ssv2/217250.npy 156
/local_datasets/something-something/clip_768_ssv2/107186.npy 43
/local_datasets/something-something/clip_768_ssv2/152534.npy 18
/local_datasets/something-something/clip_768_ssv2/48690.npy 146
/local_datasets/something-something/clip_768_ssv2/33303.npy 147
/local_datasets/something-something/clip_768_ssv2/109497.npy 31
/local_datasets/something-something/clip_768_ssv2/187039.npy 82
/local_datasets/something-something/clip_768_ssv2/180200.npy 33
/local_datasets/something-something/clip_768_ssv2/165814.npy 99
/local_datasets/something-something/clip_768_ssv2/42357.npy 17
/local_datasets/something-something/clip_768_ssv2/80088.npy 112
/local_datasets/something-something/clip_768_ssv2/143369.npy 98
/local_datasets/something-something/clip_768_ssv2/14974.npy 164
/local_datasets/something-something/clip_768_ssv2/62360.npy 129
/local_datasets/something-something/clip_768_ssv2/101971.npy 21
/local_datasets/something-something/clip_768_ssv2/169533.npy 99
/local_datasets/something-something/clip_768_ssv2/148450.npy 109
/local_datasets/something-something/clip_768_ssv2/118841.npy 157
/local_datasets/something-something/clip_768_ssv2/11996.npy 167
/local_datasets/something-something/clip_768_ssv2/124365.npy 30
/local_datasets/something-something/clip_768_ssv2/193813.npy 30
/local_datasets/something-something/clip_768_ssv2/220615.npy 45
/local_datasets/something-something/clip_768_ssv2/199905.npy 40
/local_datasets/something-something/clip_768_ssv2/181786.npy 164
/local_datasets/something-something/clip_768_ssv2/213663.npy 134
/local_datasets/something-something/clip_768_ssv2/196636.npy 10
/local_datasets/something-something/clip_768_ssv2/172863.npy 86
/local_datasets/something-something/clip_768_ssv2/25387.npy 155
/local_datasets/something-something/clip_768_ssv2/87934.npy 87
/local_datasets/something-something/clip_768_ssv2/58123.npy 30
/local_datasets/something-something/clip_768_ssv2/173326.npy 1
/local_datasets/something-something/clip_768_ssv2/63468.npy 144
/local_datasets/something-something/clip_768_ssv2/149950.npy 18
/local_datasets/something-something/clip_768_ssv2/145350.npy 86
/local_datasets/something-something/clip_768_ssv2/28566.npy 113
/local_datasets/something-something/clip_768_ssv2/175537.npy 61
/local_datasets/something-something/clip_768_ssv2/133246.npy 76
/local_datasets/something-something/clip_768_ssv2/175679.npy 67
/local_datasets/something-something/clip_768_ssv2/13816.npy 48
/local_datasets/something-something/clip_768_ssv2/161525.npy 37
/local_datasets/something-something/clip_768_ssv2/197449.npy 112
/local_datasets/something-something/clip_768_ssv2/83162.npy 109
/local_datasets/something-something/clip_768_ssv2/151257.npy 139
/local_datasets/something-something/clip_768_ssv2/172373.npy 73
/local_datasets/something-something/clip_768_ssv2/158403.npy 71
/local_datasets/something-something/clip_768_ssv2/32567.npy 116
/local_datasets/something-something/clip_768_ssv2/24941.npy 129
/local_datasets/something-something/clip_768_ssv2/86700.npy 171
/local_datasets/something-something/clip_768_ssv2/208842.npy 142
/local_datasets/something-something/clip_768_ssv2/210144.npy 130
/local_datasets/something-something/clip_768_ssv2/181722.npy 98
/local_datasets/something-something/clip_768_ssv2/132653.npy 121
/local_datasets/something-something/clip_768_ssv2/70445.npy 164
/local_datasets/something-something/clip_768_ssv2/24272.npy 109
/local_datasets/something-something/clip_768_ssv2/152636.npy 146
/local_datasets/something-something/clip_768_ssv2/114698.npy 31
/local_datasets/something-something/clip_768_ssv2/204427.npy 59
/local_datasets/something-something/clip_768_ssv2/13872.npy 125
/local_datasets/something-something/clip_768_ssv2/39007.npy 165
/local_datasets/something-something/clip_768_ssv2/103506.npy 103
/local_datasets/something-something/clip_768_ssv2/141479.npy 59
/local_datasets/something-something/clip_768_ssv2/77493.npy 15
/local_datasets/something-something/clip_768_ssv2/19976.npy 151
/local_datasets/something-something/clip_768_ssv2/97588.npy 49
/local_datasets/something-something/clip_768_ssv2/38125.npy 100
/local_datasets/something-something/clip_768_ssv2/175570.npy 72
/local_datasets/something-something/clip_768_ssv2/20934.npy 158
/local_datasets/something-something/clip_768_ssv2/54140.npy 128
/local_datasets/something-something/clip_768_ssv2/123172.npy 165
/local_datasets/something-something/clip_768_ssv2/135133.npy 95
/local_datasets/something-something/clip_768_ssv2/38779.npy 168
/local_datasets/something-something/clip_768_ssv2/37320.npy 5
/local_datasets/something-something/clip_768_ssv2/67294.npy 166
/local_datasets/something-something/clip_768_ssv2/190532.npy 147
/local_datasets/something-something/clip_768_ssv2/17870.npy 43
/local_datasets/something-something/clip_768_ssv2/138972.npy 27
/local_datasets/something-something/clip_768_ssv2/212380.npy 68
/local_datasets/something-something/clip_768_ssv2/159585.npy 130
/local_datasets/something-something/clip_768_ssv2/138491.npy 46
/local_datasets/something-something/clip_768_ssv2/111851.npy 148
/local_datasets/something-something/clip_768_ssv2/136856.npy 154
/local_datasets/something-something/clip_768_ssv2/122806.npy 110
/local_datasets/something-something/clip_768_ssv2/145423.npy 18
/local_datasets/something-something/clip_768_ssv2/88693.npy 36
/local_datasets/something-something/clip_768_ssv2/118231.npy 149
/local_datasets/something-something/clip_768_ssv2/207507.npy 40
/local_datasets/something-something/clip_768_ssv2/61408.npy 16
/local_datasets/something-something/clip_768_ssv2/197940.npy 104
/local_datasets/something-something/clip_768_ssv2/100166.npy 99
/local_datasets/something-something/clip_768_ssv2/38889.npy 69
/local_datasets/something-something/clip_768_ssv2/198048.npy 43
/local_datasets/something-something/clip_768_ssv2/151801.npy 93
/local_datasets/something-something/clip_768_ssv2/82918.npy 106
/local_datasets/something-something/clip_768_ssv2/123986.npy 171
/local_datasets/something-something/clip_768_ssv2/33031.npy 55
/local_datasets/something-something/clip_768_ssv2/63224.npy 100
/local_datasets/something-something/clip_768_ssv2/63985.npy 55
/local_datasets/something-something/clip_768_ssv2/74723.npy 2
/local_datasets/something-something/clip_768_ssv2/14510.npy 152
/local_datasets/something-something/clip_768_ssv2/85528.npy 109
/local_datasets/something-something/clip_768_ssv2/204988.npy 74
/local_datasets/something-something/clip_768_ssv2/31022.npy 86
/local_datasets/something-something/clip_768_ssv2/20542.npy 149
/local_datasets/something-something/clip_768_ssv2/24052.npy 46
/local_datasets/something-something/clip_768_ssv2/184014.npy 28
/local_datasets/something-something/clip_768_ssv2/69558.npy 93
/local_datasets/something-something/clip_768_ssv2/110776.npy 93
/local_datasets/something-something/clip_768_ssv2/45735.npy 68
/local_datasets/something-something/clip_768_ssv2/216306.npy 5
/local_datasets/something-something/clip_768_ssv2/201758.npy 5
/local_datasets/something-something/clip_768_ssv2/123892.npy 62
/local_datasets/something-something/clip_768_ssv2/69629.npy 159
/local_datasets/something-something/clip_768_ssv2/99590.npy 15
/local_datasets/something-something/clip_768_ssv2/35822.npy 106
/local_datasets/something-something/clip_768_ssv2/215557.npy 33
/local_datasets/something-something/clip_768_ssv2/117532.npy 102
/local_datasets/something-something/clip_768_ssv2/12247.npy 7
/local_datasets/something-something/clip_768_ssv2/174702.npy 102
/local_datasets/something-something/clip_768_ssv2/171106.npy 41
/local_datasets/something-something/clip_768_ssv2/153565.npy 143
/local_datasets/something-something/clip_768_ssv2/40867.npy 44
/local_datasets/something-something/clip_768_ssv2/127863.npy 31
/local_datasets/something-something/clip_768_ssv2/164379.npy 21
/local_datasets/something-something/clip_768_ssv2/87517.npy 9
/local_datasets/something-something/clip_768_ssv2/97701.npy 87
/local_datasets/something-something/clip_768_ssv2/80648.npy 100
/local_datasets/something-something/clip_768_ssv2/86464.npy 119
/local_datasets/something-something/clip_768_ssv2/217930.npy 29
/local_datasets/something-something/clip_768_ssv2/189129.npy 28
/local_datasets/something-something/clip_768_ssv2/91904.npy 55
/local_datasets/something-something/clip_768_ssv2/129953.npy 160
/local_datasets/something-something/clip_768_ssv2/71374.npy 102
/local_datasets/something-something/clip_768_ssv2/82854.npy 71
/local_datasets/something-something/clip_768_ssv2/35922.npy 111
/local_datasets/something-something/clip_768_ssv2/218886.npy 19
/local_datasets/something-something/clip_768_ssv2/88426.npy 86
/local_datasets/something-something/clip_768_ssv2/108158.npy 81
/local_datasets/something-something/clip_768_ssv2/176264.npy 43
/local_datasets/something-something/clip_768_ssv2/141925.npy 20
/local_datasets/something-something/clip_768_ssv2/27361.npy 151
/local_datasets/something-something/clip_768_ssv2/70267.npy 101
/local_datasets/something-something/clip_768_ssv2/29952.npy 82
/local_datasets/something-something/clip_768_ssv2/113175.npy 29
/local_datasets/something-something/clip_768_ssv2/82115.npy 37
/local_datasets/something-something/clip_768_ssv2/118465.npy 74
/local_datasets/something-something/clip_768_ssv2/66660.npy 154
/local_datasets/something-something/clip_768_ssv2/182835.npy 80
/local_datasets/something-something/clip_768_ssv2/131450.npy 153
/local_datasets/something-something/clip_768_ssv2/61023.npy 66
/local_datasets/something-something/clip_768_ssv2/154007.npy 159
/local_datasets/something-something/clip_768_ssv2/35114.npy 128
/local_datasets/something-something/clip_768_ssv2/195000.npy 95
/local_datasets/something-something/clip_768_ssv2/203276.npy 70
/local_datasets/something-something/clip_768_ssv2/167101.npy 151
/local_datasets/something-something/clip_768_ssv2/216941.npy 47
/local_datasets/something-something/clip_768_ssv2/147024.npy 31
/local_datasets/something-something/clip_768_ssv2/165496.npy 122
/local_datasets/something-something/clip_768_ssv2/114582.npy 151
/local_datasets/something-something/clip_768_ssv2/113138.npy 21
/local_datasets/something-something/clip_768_ssv2/27553.npy 125
/local_datasets/something-something/clip_768_ssv2/75008.npy 145
/local_datasets/something-something/clip_768_ssv2/190144.npy 173
/local_datasets/something-something/clip_768_ssv2/107156.npy 16
/local_datasets/something-something/clip_768_ssv2/113022.npy 168
/local_datasets/something-something/clip_768_ssv2/78782.npy 156
/local_datasets/something-something/clip_768_ssv2/71233.npy 147
/local_datasets/something-something/clip_768_ssv2/28530.npy 109
/local_datasets/something-something/clip_768_ssv2/82055.npy 145
/local_datasets/something-something/clip_768_ssv2/29881.npy 112
/local_datasets/something-something/clip_768_ssv2/83712.npy 106
/local_datasets/something-something/clip_768_ssv2/177539.npy 149
/local_datasets/something-something/clip_768_ssv2/137794.npy 26
/local_datasets/something-something/clip_768_ssv2/217117.npy 18
/local_datasets/something-something/clip_768_ssv2/137912.npy 81
/local_datasets/something-something/clip_768_ssv2/98047.npy 36
/local_datasets/something-something/clip_768_ssv2/203242.npy 162
/local_datasets/something-something/clip_768_ssv2/37629.npy 28
/local_datasets/something-something/clip_768_ssv2/32436.npy 16
/local_datasets/something-something/clip_768_ssv2/122481.npy 46
/local_datasets/something-something/clip_768_ssv2/37122.npy 109
/local_datasets/something-something/clip_768_ssv2/219493.npy 166
/local_datasets/something-something/clip_768_ssv2/58278.npy 16
/local_datasets/something-something/clip_768_ssv2/205636.npy 122
/local_datasets/something-something/clip_768_ssv2/110569.npy 83
/local_datasets/something-something/clip_768_ssv2/125718.npy 80
/local_datasets/something-something/clip_768_ssv2/3146.npy 112
/local_datasets/something-something/clip_768_ssv2/50386.npy 31
/local_datasets/something-something/clip_768_ssv2/220126.npy 148
/local_datasets/something-something/clip_768_ssv2/11735.npy 106
/local_datasets/something-something/clip_768_ssv2/178133.npy 81
/local_datasets/something-something/clip_768_ssv2/47169.npy 28
/local_datasets/something-something/clip_768_ssv2/107527.npy 15
/local_datasets/something-something/clip_768_ssv2/135464.npy 45
/local_datasets/something-something/clip_768_ssv2/161669.npy 46
/local_datasets/something-something/clip_768_ssv2/168224.npy 94
/local_datasets/something-something/clip_768_ssv2/88640.npy 167
/local_datasets/something-something/clip_768_ssv2/1262.npy 171
/local_datasets/something-something/clip_768_ssv2/161001.npy 19
/local_datasets/something-something/clip_768_ssv2/94395.npy 134
/local_datasets/something-something/clip_768_ssv2/117877.npy 94
/local_datasets/something-something/clip_768_ssv2/105816.npy 104
/local_datasets/something-something/clip_768_ssv2/66611.npy 35
/local_datasets/something-something/clip_768_ssv2/191614.npy 114
/local_datasets/something-something/clip_768_ssv2/76949.npy 148
/local_datasets/something-something/clip_768_ssv2/76746.npy 130
/local_datasets/something-something/clip_768_ssv2/75738.npy 164
/local_datasets/something-something/clip_768_ssv2/158954.npy 171
/local_datasets/something-something/clip_768_ssv2/102470.npy 150
/local_datasets/something-something/clip_768_ssv2/55648.npy 44
/local_datasets/something-something/clip_768_ssv2/152967.npy 171
/local_datasets/something-something/clip_768_ssv2/127310.npy 27
/local_datasets/something-something/clip_768_ssv2/75273.npy 155
/local_datasets/something-something/clip_768_ssv2/207450.npy 94
/local_datasets/something-something/clip_768_ssv2/12723.npy 135
/local_datasets/something-something/clip_768_ssv2/43329.npy 145
/local_datasets/something-something/clip_768_ssv2/7448.npy 84
/local_datasets/something-something/clip_768_ssv2/219615.npy 146
/local_datasets/something-something/clip_768_ssv2/71648.npy 125
/local_datasets/something-something/clip_768_ssv2/173219.npy 106
/local_datasets/something-something/clip_768_ssv2/209445.npy 16
